ReferenceYear,FacilityName,FacilityProvince,latitude,longitude,CO2,CH4,TotalEmissions
2022,Fort Saskatchewan EOEG,Alberta,53.7332,-113.175,0,3.4297,96.0316
2022,Fort Saskatchewan EOEG,Alberta,53.7332,-113.175,56383.0362,,56383.0362
2022,Fort Saskatchewan EOEG,Alberta,53.7332,-113.175,0,396.2329,11094.5212
2022,Fort Saskatchewan EOEG,Alberta,53.7332,-113.175,517.2715,,517.2715
2022,Fort Saskatchewan EOEG,Alberta,53.7332,-113.175,1293.1786,,1293.1786
2022,Gathering,British Columbia,56.09,-120.414,3968.985185,21.385736,4569.726123
2022,Gathering,British Columbia,56.09,-120.414,112.137863,600.252567,16919.20974
2022,Gathering,British Columbia,56.09,-120.414,79278.70367,262.340901,90461.37973
2022,Gathering,British Columbia,56.09,-120.414,3.225525,89.482277,2508.729281
2022,Genesee Thermal Generating Station,Alberta,53.344,-114.305,0.0588,7.98,223.4988
2022,Genesee Thermal Generating Station,Alberta,53.344,-114.305,8694644.647,108.6587,8738401.505
2022,Genesee Thermal Generating Station,Alberta,53.344,-114.305,304.2223,0.0147,307.6019
2022,Genesee Thermal Generating Station,Alberta,53.344,-114.305,0.1204,3.8865,108.9424
2022,Genesee Thermal Generating Station,Alberta,53.344,-114.305,0,1.9552,56.9716
2022,"Gerdau Ameristeel Corporation, Whitby Mill",Ontario,43.8578,-78.9097,69178.0317,1.34717,69532.79316
2022,"Gerdau Ameristeel Corporation, Whitby Mill",Ontario,43.8578,-78.9097,51634.2391,,51651.3393
2022,"Gerdau Ameristeel Corporation, Whitby Mill",Ontario,43.8578,-78.9097,2784.0368,0.239,2852.5268
2022,International Paper Canadian Pulp Holdings ULC,Alberta,55.07111,-118.69111,78.3194,,78.3194
2022,International Paper Canadian Pulp Holdings ULC,Alberta,55.07111,-118.69111,110072.54,43.9227,116395.7816
2022,International Paper Canadian Pulp Holdings ULC,Alberta,55.07111,-118.69111,2868.42,,2926.6447
2022,International Paper Canadian Pulp Holdings ULC,Alberta,55.07111,-118.69111,3088.89,0.15,3172.59
2022,International Paper Canadian Pulp Holdings ULC,Alberta,55.07111,-118.69111,0,1345.0352,37660.9856
2022,Greenhills Operations,British Columbia,50.085,-114.871,0,7971.857,223211.996
2022,Greenhills Operations,British Columbia,50.085,-114.871,112271.3923,2.2972,112952.9254
2022,Greenhills Operations,British Columbia,50.085,-114.871,153235.8986,7.6834,159510.5691
2022,Birla Carbon Canada Ltd.,Ontario,43.2588,-79.7843,5147.346,0.1,5173.731
2022,Birla Carbon Canada Ltd.,Ontario,43.2588,-79.7843,196908.85,,196908.85
2022,Hangingstone SAGD Demonstration Facility,Alberta,56.3132,-111.6362,4276.1902,26.561,5038.5277
2022,Hangingstone SAGD Demonstration Facility,Alberta,56.3132,-111.6362,326,,326
2022,Hangingstone SAGD Demonstration Facility,Alberta,56.3132,-111.6362,199209.4986,3.8388,200220.0785
2022,Hangingstone SAGD Demonstration Facility,Alberta,56.3132,-111.6362,1351.9801,0.0916,1400.7874
2022,Hanlan Robb Gas Plant,Alberta,53.2045,-116.8112,62698.677,0.4769,62712.2157
2022,Hanlan Robb Gas Plant,Alberta,53.2045,-116.8112,0.3817,2.1147,59.5933
2022,Hanlan Robb Gas Plant,Alberta,53.2045,-116.8112,90314.1746,1.7671,90734.3089
2022,Hanlan Robb Gas Plant,Alberta,53.2045,-116.8112,69.6631,0.0027,69.8977
2022,Harmac Pacific Operations,British Columbia,49.13806,-123.85638,126925.2746,116.0028,138385.968
2022,Harmac Pacific Operations,British Columbia,49.13806,-123.85638,2123.44,,2210.2042
2022,Harmac Pacific Operations,British Columbia,49.13806,-123.85638,2780.0526,0.1377,2893.8567
2022,Harmattan Gas Processing Plant,Alberta,51.6969,-114.475,17092.10783,14.12158,17488.56147
2022,Harmattan Gas Processing Plant,Alberta,51.6969,-114.475,0.79098,44.19118,1238.14402
2022,Harmattan Gas Processing Plant,Alberta,51.6969,-114.475,288369.6682,308.92833,302510.0162
2022,Harmattan Gas Processing Plant,Alberta,51.6969,-114.475,247.49841,0.01384,248.01048
2022,Harmattan Gas Processing Plant,Alberta,51.6969,-114.475,47924.30296,54.90059,49461.51948
2022,Hays Gas Plant 11-31-013-14 W4M,Alberta,50.1291,-111.9058,996.36,7.31,1201.04
2022,Hays Gas Plant 11-31-013-14 W4M,Alberta,50.1291,-111.9058,0.036,2.364,66.228
2022,Hays Gas Plant 11-31-013-14 W4M,Alberta,50.1291,-111.9058,31588.76,30.71,32793.14
2022,Hays Gas Plant 11-31-013-14 W4M,Alberta,50.1291,-111.9058,3050.22,,3050.22
2022,HBMS Flin Flon Metallurgical Complex,Manitoba,54.77083,-101.88389,26021.331,0.412,26524.442
2022,HBMS Flin Flon Metallurgical Complex,Manitoba,54.77083,-101.88389,498.237,,498.237
2022,HBMS Flin Flon Metallurgical Complex,Manitoba,54.77083,-101.88389,2629.214,0.89,2707.929
2022,Hendrickson Springs,Ontario,43.3615,-80.9642,11190.155,0.218,11247.669
2022,Hendrickson Springs,Ontario,43.3615,-80.9642,103.309,0.04364,106.12092
2022,Hibernia Platform,Newfoundland and Labrador,46.7504,-48.7829,102080.5567,447.322418,114654.7024
2022,Hibernia Platform,Newfoundland and Labrador,46.7504,-48.7829,0.005531,0.123889,3.474423
2022,Hibernia Platform,Newfoundland and Labrador,46.7504,-48.7829,337942.4852,23.415291,341028.2842
2022,Highvale Coal Mine,Alberta,53.4917,-114.5817,377.417,0.00696,379.40063
2022,Highvale Coal Mine,Alberta,53.4917,-114.5817,5488.06,0.15296,5609.81738
2022,"Hinton Pulp, a division of West Fraser Mills Ltd.",Alberta,53.4133,-117.5706,192142.858,24.837,195901.0911
2022,"Hinton Pulp, a division of West Fraser Mills Ltd.",Alberta,53.4133,-117.5706,3230.181,0.1696,3347.6979
2022,"Hinton Pulp, a division of West Fraser Mills Ltd.",Alberta,53.4133,-117.5706,0,1012.45,28348.6
2022,"Hinton Pulp, a division of West Fraser Mills Ltd.",Alberta,53.4133,-117.5706,0,,1372.7
2022,Holyrood Thermal Generating Station,Newfoundland and Labrador,47.4506,-53.0963,651767.24,6.87,655396.65
2022,Howe Sound Pulp and Paper Mill,British Columbia,49.5237,-123.4837,96722.2596,143.0575,110074.7376
2022,Howe Sound Pulp and Paper Mill,British Columbia,49.5237,-123.4837,902.8215,,902.8215
2022,Howe Sound Pulp and Paper Mill,British Columbia,49.5237,-123.4837,1841.6516,0.0908,1916.751
2022,Howe Sound Pulp and Paper Mill,British Columbia,49.5237,-123.4837,0,,51.675
2022,Lloydminster Upgrader,Saskatchewan,53.26311,-109.94889,113332.8443,77.01798,115789.6775
2022,Lloydminster Upgrader,Saskatchewan,53.26311,-109.94889,0,2.33552,65.39456
2022,Lloydminster Upgrader,Saskatchewan,53.26311,-109.94889,621379.8214,12.49553,624818.6952
2022,Lloydminster Upgrader,Saskatchewan,53.26311,-109.94889,311678.9544,,311678.9544
2022,Lloydminster Upgrader,Saskatchewan,53.26311,-109.94889,1887.64622,1.15935,1928.60392
2022,Lloydminster Upgrader,Saskatchewan,53.26311,-109.94889,0,1184.44564,33164.47792
2022,Lloydminster Upgrader,Saskatchewan,53.26311,-109.94889,0,758.45283,21306.40869
2022,Entreprise Indorama PTA Montréal s.e.c.,Quebec,45.6203,-73.5183,409.786,2.2055,472.6265
2022,Entreprise Indorama PTA Montréal s.e.c.,Quebec,45.6203,-73.5183,0,1.957,54.796
2022,Entreprise Indorama PTA Montréal s.e.c.,Quebec,45.6203,-73.5183,63360.917,1.2399,63689.6517
2022,Entreprise Indorama PTA Montréal s.e.c.,Quebec,45.6203,-73.5183,40813.144,,40813.144
2022,Entreprise Indorama PTA Montréal s.e.c.,Quebec,45.6203,-73.5183,529.657,0.2978,537.9954
2022,INVISTA (Canada) Company-Maitland Site,Ontario,44.6606,-75.6017,49823.635,0.924,50066.807
2022,INVISTA (Canada) Company-Maitland Site,Ontario,44.6606,-75.6017,38225.93,,38289.38
2022,EVRAZ Inc NA Canada - Regina Facilities,Saskatchewan,50.5176,-104.6301,144990.4319,2.756601,145715.8597
2022,EVRAZ Inc NA Canada - Regina Facilities,Saskatchewan,50.5176,-104.6301,88104.3822,0,88104.3822
2022,EVRAZ Inc NA Canada - Regina Facilities,Saskatchewan,50.5176,-104.6301,9403.6567,0.58664,9440.062295
2022,Iroquois Falls Generating Station,Ontario,48.7696,-80.6669,1614.3168,0.318908,1633.507289
2022,Iroquois Falls Generating Station,Ontario,48.7696,-80.6669,1.5712,0.003784,1.689077
2022,Joffre LAO Plant,Alberta,52.30827,-113.5415,6581.4342,1.3326,6755.275
2022,Joffre LAO Plant,Alberta,52.30827,-113.5415,0,0.0052,0.1456
2022,Joffre LAO Plant,Alberta,52.30827,-113.5415,106338.0664,1.9093,106811.9758
2022,Joffre LAO Plant,Alberta,52.30827,-113.5415,123.6347,0.0092,124.8993
2022,Judy Creek Gas Conservation Plant,Alberta,54.57229,-115.5231,3120.0814,22.89968,3763.05854
2022,Judy Creek Gas Conservation Plant,Alberta,54.57229,-115.5231,2.41072,128.74269,3607.20604
2022,Judy Creek Gas Conservation Plant,Alberta,54.57229,-115.5231,41117.13648,62.43846,43380.78536
2022,Judy Creek Gas Conservation Plant,Alberta,54.57229,-115.5231,2220.25543,62.35928,3966.31527
2022,Kamloops Mill (SFO),British Columbia,50.686,-120.404,88530.74,52.35571,96913.62388
2022,Kamloops Mill (SFO),British Columbia,50.686,-120.404,2535.8,0.0678,2544.9064
2022,Karr 10-10-065-02 W6M,Alberta,54.6133,-118.2129,2712.61,19.91,3272.74
2022,Karr 10-10-065-02 W6M,Alberta,54.6133,-118.2129,0.084,4.68,131.124
2022,Karr 10-10-065-02 W6M,Alberta,54.6133,-118.2129,66376.47,114.44,74096.39
2022,Karr 10-10-065-02 W6M,Alberta,54.6133,-118.2129,0.27,15.32,429.23
2022,Kaybob Amalgamated Sour Gas Plant,Alberta,54.4272,-116.8843,11488.4,49.088,12867.9785
2022,Kaybob Amalgamated Sour Gas Plant,Alberta,54.4272,-116.8843,2.873,127.955,3585.613
2022,Kaybob Amalgamated Sour Gas Plant,Alberta,54.4272,-116.8843,149258.561,74.4811,153994.5247
2022,Kaybob Amalgamated Sour Gas Plant,Alberta,54.4272,-116.8843,0.8561,106.5562,2984.4297
2022,Kaybob South #3 Gas Plant,Alberta,54.1944,-116.6322,10955.9,30.183,11804.628
2022,Kaybob South #3 Gas Plant,Alberta,54.1944,-116.6322,1.17,168.897,4730.286
2022,Kaybob South #3 Gas Plant,Alberta,54.1944,-116.6322,248864.127,4.7714,250210.0509
2022,Kaybob South #3 Gas Plant,Alberta,54.1944,-116.6322,75.404,0.003449,75.676002
2022,Kaybob South #3 Gas Plant,Alberta,54.1944,-116.6322,47367.2,4.8482,47502.9496
2022,Keele Valley Landfill,Ontario,43.8683,-79.4984,0,107.564,3026.632
2022,Keele Valley Landfill,Ontario,43.8683,-79.4984,27.006,0.0001,27.5388
2022,Keele Valley Landfill,Ontario,43.8683,-79.4984,62.039,0.038,63.368
2022,Keele Valley Landfill,Ontario,43.8683,-79.4984,0,18632.191,521701.348
2022,Keephills Thermal Electric Power Generating Plant,Alberta,53.4487,-114.4491,2672062.09,50.756462,2677227.726
2022,Keephills Thermal Electric Power Generating Plant,Alberta,53.4487,-114.4491,135.75,0.00584,137.76322
2022,Keephills Thermal Electric Power Generating Plant,Alberta,53.4487,-114.4491,0,1.2247,34.2916
2022,"TransCanada Pipeline, Ontario",Ontario,,,36.126,2205.773,61797.77
2022,"TransCanada Pipeline, Ontario",Ontario,,,857467.837,837.584,886761.054
2022,"TransCanada Pipeline, Ontario",Ontario,,,60.623,3661.675,102587.523
2022,Kidd Metallurgical Site,Ontario,48.57373,-81.09115,22352.653,0.4358,22467.3839
2022,Kidd Metallurgical Site,Ontario,48.57373,-81.09115,8308.716736,0.891586,8351.816949
2022,Kirkland Lake Generating Station,Ontario,48.1347,-80.0425,43929.621,11.4265,44554.8695
2022,"KRONOS Canada, Inc.",Quebec,45.7125,-73.425,103873.1034,2.03612,104451.8177
2022,"KRONOS Canada, Inc.",Quebec,45.7125,-73.425,82683.36001,,82683.36001
2022,"KRONOS Canada, Inc.",Quebec,45.7125,-73.425,474.89887,0.11631,513.4032
2022,Kruger Wayagamack,Quebec,46.3583,-72.5185,56686.7,30.0776,59642.2478
2022,Kruger Wayagamack,Quebec,46.3583,-72.5185,1395,,1395
2022,Kruger Wayagamack,Quebec,46.3583,-72.5185,690,0.118,746.304
2022,Richmond Cement Plant,British Columbia,49.1591,-123.0032,126481.4,3.327,127087.331
2022,Richmond Cement Plant,British Columbia,49.1591,-123.0032,343074.375,,343074.375
2022,Richmond Cement Plant,British Columbia,49.1591,-123.0032,510.465,0.05203,528.54635
2022,Bath Cement Plant,Ontario,44.1664,-76.8026,277921,14.3585,279234.373
2022,Bath Cement Plant,Ontario,44.1664,-76.8026,365639,,365639
2022,Bath Cement Plant,Ontario,44.1664,-76.8026,1646.23,5.3379,1815.3542
2022,Edmonton Plant,Alberta,53.58051,-113.60328,0.07,36,1008.07
2022,Edmonton Plant,Alberta,53.58051,-113.60328,146376,2.81,147138.38
2022,Edmonton Plant,Alberta,53.58051,-113.60328,382148.7727,,382148.7727
2022,Edmonton Plant,Alberta,53.58051,-113.60328,1386,0.313,1408.332
2022,Lennox Generating Station,Ontario,44.1439,-76.8492,101526.75,13.77,102497.96
2022,Lingan Generating Station,Nova Scotia,46.2358,-60.0386,2100616.672,20.240303,2108278.375
2022,Lingan Generating Station,Nova Scotia,46.2358,-60.0386,0,,2364.1
2022,Lingan Generating Station,Nova Scotia,46.2358,-60.0386,820.285727,0.040968,854.084011
2022,MacKay River Power Plant,Alberta,56.6667,-111.3451,0.01,1.48,41.45
2022,MacKay River Power Plant,Alberta,56.6667,-111.3451,830101.31,56.43,836888.6
2022,MacKay River Power Plant,Alberta,56.6667,-111.3451,3.75,0.7,23.35
2022,"MacKay River, In-Situ Oil Sands Plant",Alberta,57.04056,-111.90672,4053.375154,23.887146,4740.964787
2022,"MacKay River, In-Situ Oil Sands Plant",Alberta,57.04056,-111.90672,2.388343,5.283807,150.334939
2022,"MacKay River, In-Situ Oil Sands Plant",Alberta,57.04056,-111.90672,410818.6063,7.263857,412276.8324
2022,"MacKay River, In-Situ Oil Sands Plant",Alberta,57.04056,-111.90672,470.136602,0.019446,477.70836
2022,"MacKay River, In-Situ Oil Sands Plant",Alberta,57.04056,-111.90672,0.737393,81.182427,2273.845349
2022,"MacKay River, In-Situ Oil Sands Plant",Alberta,57.04056,-111.90672,0,0.014012,2.991721
2022,Canadian Kraft Paper Industries Ltd.,Manitoba,53.86097,-101.21333,69339.828,106.220967,78302.66528
2022,Canadian Kraft Paper Industries Ltd.,Manitoba,53.86097,-101.21333,855.51,,855.51
2022,Canadian Kraft Paper Industries Ltd.,Manitoba,53.86097,-101.21333,2273.25,0.52105,2323.9748
2022,Canadian Kraft Paper Industries Ltd.,Manitoba,53.86097,-101.21333,0,93.85,2627.8
2022,Canadian Kraft Paper Industries Ltd.,Manitoba,53.86097,-101.21333,0,0,149.725
2022,McMahon Cogen Plant,British Columbia,56.1447,-120.6686,528319.45,37.578215,532902.6222
2022,McMahon Gas Plant,British Columbia,56.14845,-120.67168,23927.7674,124.862721,27435.82288
2022,McMahon Gas Plant,British Columbia,56.14845,-120.67168,0.730125,33.000049,924.731497
2022,McMahon Gas Plant,British Columbia,56.14845,-120.67168,30376.92612,0.58007,30540.20333
2022,McMahon Gas Plant,British Columbia,56.14845,-120.67168,65412.56187,3.590856,65513.10583
2022,McMahon Gas Plant,British Columbia,56.14845,-120.67168,0,0,1.840425
2022,Meridian Cogeneration Plant,Saskatchewan,53.25932,-109.95124,0,1.102817,30.878876
2022,Meridian Cogeneration Plant,Saskatchewan,53.25932,-109.95124,885174.6397,226.337761,897510.0477
2022,Meridian Cogeneration Plant,Saskatchewan,53.25932,-109.95124,1.973905,0.000054,1.979392
2022,Mildred Lake and Aurora Plant Sites,Alberta,57.04083,-111.61583,424271.5074,408.3106,437895.1977
2022,Mildred Lake and Aurora Plant Sites,Alberta,57.04083,-111.61583,230570.657,10154.1268,514886.2074
2022,Mildred Lake and Aurora Plant Sites,Alberta,57.04083,-111.61583,9465209.044,333.529,9527294.436
2022,Mildred Lake and Aurora Plant Sites,Alberta,57.04083,-111.61583,1769871.418,,1770518.688
2022,Mildred Lake and Aurora Plant Sites,Alberta,57.04083,-111.61583,997210.5242,28.3249,1000031.322
2022,Mildred Lake and Aurora Plant Sites,Alberta,57.04083,-111.61583,52815.9892,455.4949,65569.8464
2022,Mildred Lake and Aurora Plant Sites,Alberta,57.04083,-111.61583,0,59.0393,1653.1004
2022,Mine de Mont-Wright,Quebec,52.76639,-67.33306,27933.449,1.0697,28164.6681
2022,Mine de Mont-Wright,Quebec,52.76639,-67.33306,10311.384,,10311.384
2022,Mine de Mont-Wright,Quebec,52.76639,-67.33306,229174.416,12.9154,254620.2847
2022,Mississauga Lubricants Centre,Ontario,43.5012,-79.6101,48553.7342,131.8323,52347.3816
2022,Mississauga Lubricants Centre,Ontario,43.5012,-79.6101,0,11.55,323.4
2022,Mississauga Lubricants Centre,Ontario,43.5012,-79.6101,378375.5052,9.2166,380652.5255
2022,Mississauga Lubricants Centre,Ontario,43.5012,-79.6101,40970.0526,,40970.0526
2022,Mississauga Lubricants Centre,Ontario,43.5012,-79.6101,121.5636,0.0514,124.8578
2022,Mississauga Lubricants Centre,Ontario,43.5012,-79.6101,18.11,0.000523,18.152734
2022,Mississauga Lubricants Centre,Ontario,43.5012,-79.6101,0,16.8483,474.5084
2022,Mississauga Cement Plant,Ontario,43.4972,-79.6277,361510.74,39.922,364807.0945
2022,Mississauga Cement Plant,Ontario,43.4972,-79.6277,627192.3017,98.8398,629959.8161
2022,Mississauga Cement Plant,Ontario,43.4972,-79.6277,2217.4441,0.1817,2227.6197
2022,Mohawk Street Landfill,Ontario,43.1262,-80.2285,0,0.136,7.518
2022,Mohawk Street Landfill,Ontario,43.1262,-80.2285,564.9591,0.01538,566.50539
2022,Mohawk Street Landfill,Ontario,43.1262,-80.2285,0,5108.82,143046.96
2022,Mosaic Potash Belle Plaine,Saskatchewan,50.42872,-105.19838,705516.5195,136.0985,713599.6605
2022,Mosaic Potash Belle Plaine,Saskatchewan,50.42872,-105.19838,3725.4295,2.5177,3810.4736
2022,Muskeg River Cogeneration Plant,Alberta,57.3517,-111.5222,0.017,0,0.017
2022,Muskeg River Cogeneration Plant,Alberta,57.3517,-111.5222,1404994.474,76.3578,1414062.454
2022,Nipigon Power Plant,Ontario,49.1512,-88.3418,1931.363,0.45323,1956.85559
2022,Norman Wells Central Processing Facility,Northwest Territories,65.2873,-126.8812,2847.137349,1.478381,2894.529762
2022,Norman Wells Central Processing Facility,Northwest Territories,65.2873,-126.8812,0.107848,2.945272,82.575464
2022,Norman Wells Central Processing Facility,Northwest Territories,65.2873,-126.8812,65034.30646,4.042643,65536.30051
2022,Norman Wells Central Processing Facility,Northwest Territories,65.2873,-126.8812,0.995024,53.718929,1505.125036
2022,Braya Renewable Fuels (Newfoundland) LP,Newfoundland and Labrador,47.798,-53.9938,44840,0.42,45357.91
2022,Braya Renewable Fuels (Newfoundland) LP,Newfoundland and Labrador,47.798,-53.9938,1809,0.05,1813.05
2022,Braya Renewable Fuels (Newfoundland) LP,Newfoundland and Labrador,47.798,-53.9938,0,29.13,816.0905
2022,Northwood Pulp Mill,British Columbia,53.9779,-122.695,215623,77.3914,225386.1312
2022,Northwood Pulp Mill,British Columbia,53.9779,-122.695,3242.595,0.1415,3363.104
2022,Corunna Site,Ontario,42.8825,-82.4044,59700.79555,94.580216,62475.81018
2022,Corunna Site,Ontario,42.8825,-82.4044,0,9.831,275.268
2022,Corunna Site,Ontario,42.8825,-82.4044,679445.9077,27.587609,684781.4634
2022,Corunna Site,Ontario,42.8825,-82.4044,624.4066,0.007611,625.834733
2022,Corunna Site,Ontario,42.8825,-82.4044,1080.75902,3.586,1189.19758
2022,Corunna Site,Ontario,42.8825,-82.4044,0,0.920449,25.772572
2022,Corunna Site,Ontario,42.8825,-82.4044,156.021534,52.732627,1685.08088
2022,St. Clair River Site,Ontario,42.8971,-82.4399,3159.02203,1.798568,3216.089614
2022,St. Clair River Site,Ontario,42.8971,-82.4399,0,0.808,22.624
2022,St. Clair River Site,Ontario,42.8971,-82.4399,58941.906,1.267092,59253.18916
2022,St. Clair River Site,Ontario,42.8971,-82.4399,1010.519615,0.429758,1038.902014
2022,NOVA Chemicals Corporation (Joffre),Alberta,52.3083,-113.55,220917.4065,58.9117,223118.0811
2022,NOVA Chemicals Corporation (Joffre),Alberta,52.3083,-113.55,0.1263,11.3227,317.1619
2022,NOVA Chemicals Corporation (Joffre),Alberta,52.3083,-113.55,3009803.065,203.6749,3026165.932
2022,NOVA Chemicals Corporation (Joffre),Alberta,52.3083,-113.55,0,,150.18
2022,NOVA Chemicals Corporation (Joffre),Alberta,52.3083,-113.55,1301.8525,0.071,1428.4435
2022,NOVA Chemicals Corporation (Joffre),Alberta,52.3083,-113.55,65567.2042,17.4949,66057.0614
2022,Oshawa Assembly Plant,Ontario,43.87182,-78.86319,172.49,0,172.49
2022,Oshawa Assembly Plant,Ontario,43.87182,-78.86319,90982.067,1.713,91434.421
2022,Oshawa Assembly Plant,Ontario,43.87182,-78.86319,390.746,0.112,398.122
2022,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ontario,45.4032,-75.65408,29559.02983,7.660956,29976.6636
2022,Usine de Thurso,Quebec,45.5985,-75.2562,39251,12.567,40047.016
2022,Usine de Thurso,Quebec,45.5985,-75.2562,0,,6.11673
2022,Usine de Thurso,Quebec,45.5985,-75.2562,95,0.0054,105.5657
2022,Usine de Thurso,Quebec,45.5985,-75.2562,0,371,10388
2022,Usine de Thurso,Quebec,45.5985,-75.2562,0,0,42.135
